articolo;localizzazione;tempo;grave;moto;utenti_deboli
"Ponte Caprazucca, scontro tra scooter e un auto: giovane ferita. Scontro stamane attorno alle 8,30 in strada al Ponte Caprazzucca in prossimità dell'incrocio con viale Basetti dove un'utilitaria si è scontrata contro uno scooter yamaha xmax con a bordo una giovane donna. Lo scooter, come visibile dalle immagini, è finito in posizione verticale, la giovane a bordo nell'impatto è stata scaraventata a terra. Come racconta una testimone: ""Ho sentito un colpo molto forte e nel girarmi ho visto volare la ragazza e finire a terra"". In attesa dell'arrivo dei soccorsi un grande numero di persone si è riversato nei pressi dell'incrocio nell'intento di prestare assistenza. La giovane, adagiata al suolo con un supporto sotto la nuca, è in buone condizioni e si è mostrata cosciente dopo l'impatto. Ancora in corso i rilievi da parte della Polizia Municipale ma il traffico ora è scorrevole, i veicoli interessati dall'incidente sono stati spostati a margine della carreggiata per liberare l'incrocio.";0;0;0;0;0
Camion perde carico di salsa di pomodoro: code tra Fidenza e Canossa. Una coda di sette chilometri si è formata nella serata di venerdì sull'A1 in direzione sud, tra Fidenza e Terre di Canossa, a causa di un camion che ha perso parte del carico, costituito da fusti di salsa di pomodoro. L'incidente è avvenuto al km 116. La salsa è stata poi rimossa dal piano viabile, ma la società Autostrade per l'Italia ha continuato a consigliare in alternativa, solo per i veicoli leggeri, di uscire a Fiorenzuola, percorrere la viabilità ordinaria e rientrare a Terre di Canossa.;0;0;0;0;0
Casale di Mezzani, moto contro camion: muore centauro 51enne. Ancora vittime della strada nel Parmense. Dopo la strage di sabato scorso, nel pomeriggio di giovedì è toccato ad un motociclista perdere la vita. Intorno alle 17, sulla Strada Provinciale 72 in località Casale di Mezzani, un'auto e una moto si sono scontrati per cause ancora da chiarire. L'uomo a bordo di una Yamaha da strada blu, Franco Parenti, 51 anni di Coenzo, è morto sul colpo. Inutile l'intervento dei soccorsi del 118: per il centauro non c'è stato nulla da fare.;0;0;0;0;0
Strage sull'A1, il Pm apre un fascicolo per omicidio colposo. L'indagine è per omicidio colposo, ma per ora non c'è nessun indagato. Il fascicolo d'inchiesta è contro ignoti. Il tragico incidente sull'A1 di sabato 23 giugno, costato la vita a tre persone, ha una sua appendice giudiziaria. Il Pm Vincenzo Picciotti infatti ha deciso di verificare eventuali responsabilità in merito alle condizioni del cavalcavia di via Cremonese, dal quale è precipitata l'auto di Fiorentina Zoto, una delle 3 vittime. In particolare l'attenzione è alla rete di protezione della struttura: secondo alcuni, come le associazioni di vittime della strada, troppo poco sicura. Alcuni giorni fa Tonino Morreale, presidente dell'Associazione italiana famigliari e vittine della strada ha protestato avevo annunciato la presentazione di un esposto sull'incidente. Le altre 2 vittime, Giacomo Carrera e Concetta Aleo, hanno impattato con l'auto della ragazza che ha travolto la loro Alfa 147. Coinvolti nell'incidente anche altri mezzi: vanno contati anche 8 feriti. Se le responsabilità saranno verificate potremo forse dire che questo ennesimo incidente poteva essere evitato.;0;0;0;0;0
"Strage sull'Autosole, Morreale: ""Non è incidente, si poteva evitare"". ""Per favore non usate il termine incidente per quanto successo ieri, quanto successo si poteva evitare"". La denuncia è di Tonino Morreale, presidente dell'Associazione italiana familiari e vittime della strada, dopo la tragedia che ieri a Viarolo è costata la vita a tre persone dopo che un'auto è precipitata da un cavalcavia sull'Autosole. ""L'evento era già abbastanza prevedibile visto che da anni con la nostra associazione segnaliamo questo problema - ha aggiunto Morreale - Nel 2008 avevo fatto presente alla società Autostrade la situazione, in particolare il caso di un altro cavalcavia in provincia di Parma del tutto simile a quello di Viarolo. Mi avevano risposto che non vi erano problemi di sicurezza, insomma non c'erano pericoli. Ora dopo quello che è successo siamo pronti a presentare un esposto e stiamo organizzando le carte con i nostri avvocati. La mia paura è che dopo questi morti si continuerà a non fare nulla"". Il cavalcavia dove ieri mattina è precipitata l'auto della 27enne Fiorentina Zoto era protetto da una sola rete di recinzione nel tratto che scavalca le due carreggiate dell'A1. Ben più protetto è invece lo stesso ponte nel tratto dove supera l'attigua linea ferroviaria dell'alta velocità e qui, pochi giorni fa, un analogo incidente stradale si era concluso solo con una vettura accartocciata contro le protezioni, ma nessun salto nel vuoto.";0;0;0;0;0
Strage sull'A1 vicino Parma: muore una 27enne e due anziani. Alla guida dell'Opel Corsa c'era Fiorentina Zoto, una donna di origine albanese di 27 anni, residente a Parma, mentre le altre vittime sono due settantenni siciliani, Giacomo Carrera e Concetta Aleo. La giovane viaggiava sulla via Cremonese quando al centro del cavalcavia la vettura, dopo aver sbandato, ha abbattuto la rete di protezione ed è finita sulla carreggiata sottostante, centrando l'Alfa 147 con a bordo i due anziani.;0;0;0;0;0
"A1, auto giù dal cavalcavia: 3 morti e 8 feriti. Forse colpo di sonno. Tre persone sono morte e otto sono rimaste ferite, secondo il bilancio fornito dalla società Autostrade, in un incidente avvenuto verso le 4.45 sull'A1 nel Parmense, al km.103: una vettura è caduta da un cavalcavia, coinvolgendo altri veicoli che transitavano nella carreggiata sottostante. E' stato chiuso il tratto tra l'allacciamento A1-A15 e Parma, in direzione di Bologna. All'altezza dell'uscita obbligatoria si è formata una lunga coda a partire da Fidenza. Sul luogo dell'incidente, all' altezza del cavalcavia numero 107, sono intervenute le pattuglie della polizia stradale, vigili del fuoco, i soccorsi meccanici e sanitari e operatori della Direzione Secondo Tronco di Milano. Per chi è diretto a Bologna la società Autostrade per l'Italia consiglia di percorrere la A15, uscire a Parma Ovest e rientrare sulla A1 a Parma, oppure uscire a Fiorenzuola o Fidenza, attraversare la Via Emilia ed entrare sulla A1 a Parma. Per le lunghe percorrenze, a chi è diretto a sud, viene consigliato di percorrere la A21, la A7, la A12 e la A11. A Fidenza si è formata una coda anche sulla viabilità ordinaria. Ha raggiunto i sedici chilometri, attorno alle 8, la coda che si è formata sull'Autosole in direzione sud, a partire da Fiorenzuola (Piacenza), a causa dell'incidente provocato da un veicolo caduto sulla carreggiata dal cavalcavia 107. Il traffico questa mattina è intenso, in coincidenza con il weekend. Molti gli automobilisti diretti verso il mare. AGGIORNAMENTO E' stato riaperto sull'A1 Milano-Napoli, in direzione di Bologna, il tratto compreso tra il bivio per la A15 della Cisa e Parma, chiuso per un grave incidente avvenuto alle 4:45 al km 103. Lo ha reso noto poco dopo le 8:30 la società Autostrade per l'Italia. Rimangono 18 km di coda a partire da Fiorenzuola. Chi è diretto a Bologna può percorrere la A15, uscire a Parma ovest e rientrare sulla A1 a Parma; o in alternativa, uscire a Fiorenzuola o Fidenza e attraverso la via Emilia rientrare in autostrada a Parma. Per le lunghe percorrenze, a chi è diretto a sud, Autostrade continua a consigliare di percorrere la A21, la A7, la A12 e la A11. La Protezione civile della Provincia di Parma ha mobilitato il proprio personale per assistere gli automobilisti rimasti bloccati in coda sull'Autosole dopo l' incidente al km.103 sud, che ha provocato tre morti e feriti. L'assessore provinciale Andrea Fellini ha riferito che alle persone sono stati forniti acqua minerale e generi di conforto. Sulla dinamica dell'incidente sono in corso gli accertamenti della polizia stradale. MORTA UNA RAGAZZA E DUE PERSONE C'era una ragazza, poi deceduta, alla guida dell'Opel Corsa precipitata la scorsa notte dal ponte di via Cremonese, nel Parmense, causando l'incidente sul sottostante tratto della A1 che ha provocato tre morti e otto feriti. Secondo una prima ricostruzione, l'incidente potrebbe essere dovuto ad un colpo di sonno, che ha fatto uscire fuori strada l'auto guidata dalla giovane che, successivamente, ha invaso la corsia sud dell'Autosole impattando contro altri veicoli in transito. Tra questi, un'Alfa 147 dove si trovavano le altre due persone decedute a causa dell'incidente. Capottate in seguito all'urto una Renault Modus e una Ford Fiesta, sulla quale viaggiavano le persone rimaste ferite. Le identità delle vittime non sono ancora note. L'IDENTITA' DELLE VITTIME Alla guida dell'Opel Corsa c'era Fiorentina Zoto, una donna di origine albanese di 27 anni, residente a Parma, mentre le altre vittime sono due settantenni siciliani, Giacomo Carrera e Concetta Aleo. La giovane viaggiava sulla via Cremonese quando al centro del cavalcavia la vettura, dopo aver sbandato, ha abbattuto la rete di protezione ed è finita sulla carreggiata sottostante, centrando l'Alfa 147 con a bordo i due anziani.";0;0;0;0;0
Colorno, bambina investita da un'auto: ricoverata al Pronto soccorso. Brutto incidente stamane a Colorno quando intorno alle 9 una bambina di 7 anni è stata investita da un'automobile. La piccola è caduta battendo la testa. Immediato l'intervento dei sanitari che l'hanno trasportata all'ospedale Maggiore, presso il Pronto soccorso. Fortunatamente solo tanto spavento: la bimba non pare essere in gravi condizioni. Da chiarire la dinamica dell'incidente.;0;0;0;0;0
"Autostrada, doppio incidente in A1: due feriti incastrati in un'auto. Gli scontri poco dopo le 13: il primo tra Parma e Fidenza ha provocato code in direzione nord verso Milano; il secondo tra Parma e Terre di Canossa con rallentamenti sulla carreggiata sud. In uno dei due incidenti sono stati segnalati due feriti, rimasti incastrati nell'auto a bordo della quale viaggiavano. Sono intervenuti sul posto i vigili del fuoco, il 118, l'elisoccorso e la polizia stradale per i rilievi di legge. Code sono registrate anche al bivio con l'A15, l'autocamionale della Cisa.";0;0;0;0;0
Sorbolo, camion investe ciclista: donna grave al Maggiore. Una tragedia sfiorata. A Sorbolo questa mattina verso le ore 9 c'è stato uno scontro tra un tir e una ciclista che è stata investita all'incrocio tra via Marconi e via Venezia. I soccorsi sono arrivati subito e la donna è stata trasportata d'urgenza all'Ospedale Maggiore con l'elisoccorso. Le sue condizioni sono giudicate gravi. Ancora incerta la dinamica dell'incidente, rispetto alla quale stanno indagando i carabinieri della locale stazione.;0;0;0;0;0
Strada Valera, scontro auto-scooter: grave motociclista 41enne. Grave incidente intorno alle 16,30 di mercoledì in strada Valera. Per cause ancora da chiarire, un'auto e uno scooter si sono scontrati frontalmente all'altezza del passaggio a livello di via Colli. Ad avere la peggio l'uomo in sella al ciclomotore che è stato sbalzato violentemente a terra. Immediato l'intervento dei soccorsi del 118 che lo hanno trasportato d'urgenza all'ospedale Maggiore. L'uomo, 41 anni, ha riportato ferite gravi ma non è in pericolo di vita. Sul posto anche gli agenti della polizia municipale per i rilievi di legge.;0;0;0;0;0
Via Volturno, auto finisce nel canale: anziano grave al Maggiore. Grave incidente intorno alle 9 in via Volturno. Un'auto è finita nel canale a lato della strada all'altezza del passaggio a livello in direzione Vicofertile. Il conducente è rimasto gravemente ferito ed è stato immediatamente trasportato all'ospedale Maggiore dai soccorsi del 118. Alla guida del veicolo un anziano che - secondo le prime testimonianze - ha sbandato prima di finire fuori strada. La dinamica fa pensare ad un malore, ma sono ancora in corso i rilievi di legge. Sul posto anche i vigili del fuoco che stanno lavorando al recupero della macchina.;0;0;0;0;0
Ancora incidenti in moto: a Pellegrino e Collecchio muoiono due centauri. PELLEGRINO PARMENSE Dopo il tragico incidente di ieri mattina a Fidenza che ha portato alla morte del 23enne motociclista Simone Corradi, altri due episodi, altrettanto tragici, hanno riguardato due centauri. Intorno alle 12,45 una moto si è scontrata con un bus ed è finita fuori strada sulla strada che collega Pellegrino Parmense a Salsomaggiore, in località Pietraspaccata. Il conducente, Giuseppino Bona 58 anni di Lodi, a quanto pare è morto sul colpo. I soccorsi del 118 sono intervenuti immediatamente, ma non hanno potuto fare altro che constatare la morte del centauro. Sull'incidente indagano i carabinieri. COLLECCHIO In località San Martino Sinzano, un moldavo di 54 anni, Iurie Ciobanu, è uscito di strada mentre era a bordo della sua moto. Anche in questo caso non c'è stato nulla da fare per i soccorsi del 118 intervenuti con l'elisoccorso dall'ospedale Maggiore. Da chiarire le cause dell'incidente.;0;0;0;0;0
Fidenza, tragico incidente in via Trento: muore un motociclista. E' morto poco dopo il ricovero d'urgenza all'Ospedale di Vaio di Fidenza il motociclista di 23 anni coinvolto in un incidente in via Trento a Fidenza in tarda mattinata. Simone Corradi era di Fidenza e faceva il meccanico in un'officina della via Emilia. Sono ancora ignote le cause dell'incidente, sulla cui dinamica stanno indagando i carabinieri. Il giovane è stato portato con l'elisoccorso dell'Ospedale Maggiore di Parma al pronto soccorso di Fidenza ma non ce l'ha fatta.;0;0;0;0;0
Fidenza, tragico incidente in via Trento: muore un motociclista. E' morto poco dopo il ricovero d'urgenza all'Ospedale di Vaio di Fidenza il motociclista di 23 anni coinvolto in un incidente in via Trento a Fidenza in tarda mattinata. Sono ancora ignote le cause dell'incidente, sulla cui dinamica stanno indagando i carabinieri. Il giovane è stato portato con l'elisoccorso dell'Ospedale Maggiore di Parma al pronto soccorso di Fidenza ma non ce l'ha fatta.;0;0;0;0;0
Via Montanara, tragico incidente: muore una 23enne di Felino. Tragico scontro la notte scorsa in strada Montanara: una studentessa di Felino di 23 anni e' morta mentre rientrava a casa a bordo di una Fiat Punto insieme al suo fidanzato. La vittima e' Susanna Corradi, una neolaureata di Scienze della Comunicazione di Felino. Lo scontro all'altezza della tangenziale sud e la frazione Gaione. Immediato l'intervento dei soccorsi che pero' hanno solo potuto constatare il decesso della giovane.;0;0;0;0;0
Auto esce di strada a Vigatto: 27enne ricoverato in Rianimazione.;0;0;0;0;0
Roccabianca, 20enne esce di strada: è in gravi condizioni al Maggiore. Terribile schianto ieri sera per un giovane parmigiano, che ora si trova ricoverato in condizioni gravi all'Ospedale Maggiore di Parma. Ieri sera dopo cena il ragazzo, a bordo della sua auto, stava percorrendo la strada provinciale nei pressi di Fontanelle di Roccabianca quando all'improvviso, per cause in corso di accertamento, ha perso il controllo del veicolo ed è uscito di strada. Sul posto i soccorsi della Croce Rossa che hanno aiutato il giovane che si trovava all'interno dell'auto, finita in un campo. I carabinieri di Roccabianca stanno cercando di ricostruire l'accaduto.;0;0;0;0;0
Incidente sull'A1 tra Terre di Canossa e Parma: traffico e code. Di pochi minuti fa un incidente sull'A1 tra Terre di Canossa Campegine e Parma. Il sinistro sta determinando traffico e code in direzione Milano lungo il tratto autostradale.;0;0;0;0;0
San Ruffino, camion si ribalta: interrotta strada Montanara. Nel pomeriggio di venerdì, per cause ancora da chiarire, un mezzo pesante si è ribaltato in via Filippo di Borbone. Il tir è finito su un lato ostruendo la carreggiata. Sul posto gli agenti della municipale e i vigili del fuoco per avviare le operazioni per rimuoverlo. Traffico in tilt nelle strade limitrofe dopo che è stata interrotta la principale arteria della zona, via Montanara.;0;0;0;0;0
Autosole, scontro tra camion tra Campegine e Parma: un ferito grave. L'incidente intorno alle 4 di mercoledì all'altezza del km. 639, tra Campegine e Parma, in direzione Milano. Nello scontro tra due veicoli un uomo è rimasto gravemente ferito e trasportato d'urgenza all'ospedale Maggiore. Per un altro incidente avvenuto nella mattinata, si sono registrate code nella carreggiata nord tra Campegine-Terre di Canossa e Parma.;0;0;0;0;0
Strada dei Mercati, auto contro scooter: 19enne grave in Rianimazione. Intorno alle 19,30 di lunedì, grave incidente tra un'auto e uno scooter. Ancora non è chiara la dinamica che ha portato allo scontro tra una Mercedes classe A, guidata da una donna, e un ciclomotore a bordo del quale vi era un ragazzo di 19 anni. Nell'impatto il giovane è stato sbalzato violentemente a terra, battendo la testa. Immediato l'intervento dei soccorsi che hanno trasportato il 19enne d'urgenza all'ospedale Maggiore, dove è ricoverato in Rianimazione in gravi condizioni. Sul posto anche la municipale per i rilievi di legge.;0;0;0;0;0
Incidente in autostrada, code sulla via Emilia. Disagi per il Cibus. Mattinata movimentata per il traffico a Parma. A causa di un incidente sull'autostrada A1, avvenuto intorno alle 9 tra Fiorenzuola e l'innesto dell'A15 Parma-La Spezia, la società autostrade consiglia, per chi viaggia verso Bologna, l'uscita di Parma Ovest. Il traffico si è intensificato sulla via Emilia Ovest in direzione di Fidenza. Inoltre, a causa dell'inaugurazione del Cibus, si sono create lunghe code al casello di Parma in direzione delle Fiere.;0;0;0;0;0
Fontevivo, scontro in tangenziale: un morto e un ferito grave. Due mezzi pesanti ed un automobile sarebbero stati coinvolti questo pomeriggio in un incidente avvenuto lungo la tangenziale in direzione Fidenza. Una persona è deceduta nell'impatto, un'altra è gravemente ferita. Una donna, alla guida dell'auto, ha riportato ferite lievi. La vittima è Stefano Maioli, un parmigiano di 52 anni. Sul posto sono accorse alcune ambulanze, l'elicottero del 118, i Vigili del Fuoco e le forze dell'ordine. La dinamica dell'incidente non è stata ancora chiarita anche se è evidente che le conseguenze sono gravi. Il traffico in tangenziale è stato bloccato per permettere le operazioni di soccorso e le rilevanze di legge.;0;0;0;0;0
Fontevivo, scontro in tangenziale: un morto e un ferito grave. Due mezzi pesanti ed un automobile sarebbero stati coinvolti questo pomeriggio in un incidente avvenuto lungo la tangenziale in direzione Fidenza. Una persona è deceduta nell'impatto, un'altra è gravemente ferita. Una donna, alla guida dell'auto, ha riportato ferite lievi. Sul posto sono accorse alcune ambulanze, l'elicottero del 118, i Vigili del Fuoco e le forze dell'ordine. La dinamica dell'incidente non è stata ancora chiarita anche se è evidente che le conseguenze sono gravi. Il traffico in tangenziale è stato bloccato per permettere le operazioni di soccorso e le rilevanze di legge.;0;0;0;0;0
Crocetta, ciclista 41enne investito in via Emilia Ovest: è grave. Intorno alle 9 un ciclista di origini straniere di 41 anni è stato travolto da un'auto mentre percorreva la via Emilia Ovest all'altezza della Crocetta. Immediato l'intervento dei sanitari che hanno trasportato l'uomo d'urgenza all'ospedale Maggiore dov'è ora ricoverato nell'area codici rossi. Sul posto anche gli agenti della municipale per chiarire la dinamica dell'impattoe le eventuali responsabilità. L'incidente segue di pochi giorni quello che ha segnato la tragica scomparsa di Sebastiano Azzali, il ragazzo di 14 anni che è stato travolto da un'auto mentre era sulla sua bici con la sorellina sul Ponte Dattaro.;0;0;0;0;0
Tangenziale sud, auto contro scooter in strada Argini: grave un 70enne. Intorno alle 19 brutto incidente in Tangenziale Sud all'uscita di strada Argini. Un'auto e uno scooter si sono scontrati per cause ancora da accertare. Ad avere la peggio il centauro, un 70enne che ha riportato ferite gravi. Sul posto sono intervenuti immediatamente i sanitari del 118 che hanno trasportato l'uomo ferito all'ospedale Maggiore. Sul luogo dello scontro anche la polizia stradale che dovrà appurare la dinamica dell'incidente.;0;0;0;0;0
Via Sella, Suv contro moto: due giovani ricoverati al Maggiore. Scontro tra un Suv e una moto in via Quintino Sella, all'incrocio con via Vittorio Emanuele Orlando. L'incidente nel pomeriggio di domenica, intorno alle 19. Un ragazzo e una ragazza erano a bordo della moto quando, per cause ancora da accertare, sono stati travolti da un'auto di grosse dimensioni guidata da una donna. I due sono stati sbalzati a terra e nella caduta, la ragazza ha battuto la testa. Immediato l'intervento dei soccorsi che hanno trasportato la coppia all'ospedale maggiore. Solo escoriazioni per il giovane, mentre alla ragazza è stato diagnosticato un trauma cranico conseguente alla botta ricevuta al capo. Sul posto dell'incidente anche la polizia municipale per i rilievi di legge e per stabilire la dinamica dello scontro.;0;0;0;0;0
Travolto in bicicletta: è morto il 14enne investito ieri da una Maserati. Era stato travolto da un'auto ieri pomeriggio attorno alle 16 sul Ponte Dattaro mentre in bicicletta attraversava la strada alla prima periferia di Parma. Questa mattina, nel reparto di rianimazione del Maggiore, è spirato dopo sedici ore di agonia, senza mai riprendere conoscenza. Sebastiano Azzali, 14 anni, in compagnia della sorellina di dodici anni, stava andando a giocare al parco da scuola quando, ad un incrocio, è stato colpito in pieno da una Maserati. Sbalzato a molti metri di distanza, le sue condizioni erano subito apparse gravissime e questa mattina è spirato.;0;0;0;0;0
Ponte Dattaro, 14enne in bici travolto da un'auto: è in Rianimazione. Un ragazzo di 14 anni è stato investito da un'auto sul Ponte Dattaro mentre attraversava la strada. L'incidente intorno alle 16 quando il ragazzo, mentre passava in bici, è stato travolto da una Maserati. Immediato l'intervento dei soccorsi che ha valutato gravi le condizioni del 14enne e lo ha trasportato d'urgenza all'ospedale Maggiore dov ora è ricoverato nel reparto di Rianimazione. Sul posto anche gli agenti della polizia municipale per i rilievi di legge.;0;0;0;0;0
Canossa, esce di strada con la moto: muore un 36enne di Noceto. Tragico incidente intorno alle 16 di mercoledì. Un 36enne di Noceto, Matteo Salvarani, era in sella alla sua moto e stava percorrendo la strada provinciale 513 tra Canossa e Vetto, in località Compiano, quando ha perso il controllo del mezzo ed è finito contro il guardrail. L'impatto è stato tremendo e l'uomo è morto sul colpo. L'intervento immediato dei soccorsi è stato purtroppo inutile. Ancora da chiarire le cause che lo hanno fatto finire fuori strada. Sull'incidente stanno lavorando i carabinieri.;0;0;0;0;0
"Tamponamento tra via Rosmini e via Parigi: traffico bloccato. Ha mandato in tilt il traffico l'incidente accaduto nel tardo pomeriggio di lunedì all'incrocio tra via Parigi e via Rosmini. Un tamponamento tra due auto ha reso particolamente difficoltoso il transito nella già stretta via Parigi, in quanto i due mezzi incidentati occupavano il marciapiede e una corsia; in attesa dell'intervento del carro attrezzi e della Polizia, il traffico è stato smistato da un passante che si è improvvisato vigile, alternando il passaggio dei veicoli sull'unica corsia rimasta transitabile. Il traffico dell'ora di punta ha fatto il resto, causando lunghe code.";0;0;0;0;0
Incidente mortale sull'Autosole: mucche a spasso in autostrada. E' stato riaperto il tratto dell' A1 compreso tra Fiorenzuola e il bivio per la A15 Parma-La Spezia, verso Bologna, chiuso nella notte per un incidente in cui erano rimasti coinvolti un autotreno e due auto all'altezza del km.84. Lo ha reso noto alle 8.15 Autostrade per l'Italia. A chi e' diretto a Bologna viene ancora consigliato di uscire a Fiorenzuola, dove si sono formati 9 km di coda, e rientrare in autostrada all'altezza di Parma ovest sulla A15, dopo aver percorso la via Emilia. Per lo stesso incidente, 8 km di coda anche in direzione di Milano tra il bivio per la A15 e Fidenza. LO SCHIANTO - Alle 3 circa sull'A1 e' stato chiuso a causa di un incidente il tratto tra Fiorenzuola e l'allacciamento con la A15 Parma-La Spezia, in direzione di Bologna. Nell'incidente, avvenuto al km.84 con il coinvolgimento di un mezzo pesante e due auto, una persona e' morta e il Tir si e' ribaltato, disperdendo le mucche che trasportava sulla carreggiata.;0;0;0;0;0
Via Mantova, auto travolge bici sulle strisce: ferita una 40enne. Brutto incidente in via Mantova che per fortuna non ha avuto gravi conseguenze. Intorno alle 8,30 una donna alla guida di una Fiat Multipla ha investito una ciclista che stava attraversando la strada all'altezza di via Parigi sulle strisce pedonali. La donna a bordo della bici, di circa 40 anni, è stata sbalzata a terra. Immediato l'intervento dei soccorsi che hanno trasportato la donna all'ospedale Maggiore. Fortunatamente sembra si tratti solo di ferite di lieve entità. Sul posto anche gli agenti della municipale per i rilievi di legge e per smaltire il traffico.;0;0;0;0;0
Corcagnano, scontro tra due auto: un ferito ricoverato al Maggiore. Intorno alle 7 di lunedì mattina due auto si sono scontrate su strada Langhirano all'altezza del semaforo di Corcagnano. Ancora da chiarire la dinamica che ha portato all'impatto nel quale uno dei due conducenti ha riportato ferite di media gravità. Immediato l'intervento dei soccorsi che lo hanno trasportato al'ospedale Maggiore di Parma dov'è attualmente ricoverato. Sul posto sono intervenuti anche i vigili del fuoco e gli agenti della municipale.;0;0;0;0;0
Tangenziale sud, auto si ribalta tra via La Spezia e via Montanara. Brutto incidente intorno alle 9 di sabato in tangenziale sud. Un'auto, per cause ancora da chiarire, si è ribaltata nel tratto compreso tra le uscite di via La Spezia e via Montanara. Sono intervenuti i vigili del fuoco per estrarre il conducente dalle lamiere e successivamente i soccorsi lo hanno traspoertato d'urgenza all'ospedale Maggiore. Le sue condizioni risultano gravi. Sul posto anche la polizia municipale per gestire la viabilità.;0;0;0;0;0
Tortiano, auto finisce fuori strada: 26enne grave al Maggiore. Brutto incidente la notte scorse a Tortiano di Montechiarugolo. Intorno all'una e mezza, un'auto, per cause ancora da chiarire, ha perso il controllo ed è finita fuori strada. L'uomo alla guida, uno straniero di 26 anni, ha riportato ferite gravi ed è stato trasportato d'urgenza all'ospedale Maggiore di Parma. Ferite lievi, invece, per l'amico di 21 anni, portato al pronto soccorso e dimesso. Sul posto, oltre ai soccorsi del 118, sono intervenuti anche i carabinieri per stabilire le cause dell'incidente.;0;0;0;0;0
Tangenziale, auto contro moto: grave un centauro di 23 anni. Intorno alle 14,30 di sabato, per cause ancora da chiarire, un'auto e una moto si sono scontrate sulla tangenziale nord poco prima dell'uscita di via Emilio Lepido sulla carreggiata in direzione Reggio Emilia. Nell'impatto è risultato ferito un ragazzo di 23 anni che guidava la moto. Immediato l'intervento del 118 che ha traportato il giovane d'urgenza all'ospedale Maggiore, ricoverandolo nel reparto di Ortopedia a causa delle fratture riportate. Illeso il conducente dell'auto. Sul posto anche le forze dell'ordine per i rilievi di legge.;0;0;0;0;0
Investe un anziano in via Savani: confessa la donna che era fuggita. Rischia fino a tre anni di reclusione per essere scappata dopo l'incidente e per omissione di soccorso. Una donna di 50 anni, lunedì scorso, aveva investito un anziano di 75 anni che era a bordo della sua bicicletta e che pare viaggiasse contromano. Dopo l'impatto, avvenuto al'altezza dell'incrocio tra via Savani e viale La Grola, la donna a bordo di una Panda nera ha prima insultato l'uomo e poi è fuggita. Il giorno dopo, martedì, si è recata dalla Polizia Municipale in via Del Taglio dove ha raccontato agli agenti quanto accaduto. L'anziano ha riportato ferite di media gravità e non sembra essere in pericolo di vita.;0;0;0;0;0
Fidenza, inseguita dalla polizia l'auto dei ladri si ribalta: due arresti. Due moldavi, ladri seriali, sono stati arrestati dagli agenti della squadra mobile dopo un inseguimento a folle velocità fra Salsomaggiore e Fidenza. Sui due malviventi erano già da ore i poliziotti che a bordo di una Fiat Bravo hanno cominciato ad inseguirli ed una volta arrivati a Salsomaggiore sono entrati in azione. Qui hanno messo le mani su uno dei due moldavi, il secondo invece è riuscito a fuggire salendo a bordo di una Mini Cooper ed è partito a tutta velocità verso Fidenza. E' iniziato così l'inseguimento, con due auto della squadra mobile di Parma alle calcagna del malvivente. Alle porte di Fidenza l'epilogo, con la Mini che ha tamponato una Fiat 500 e poi si è ribaltata più volte. Nello scontro sono rimasti feriti il ladro moldavo e l'autista della Fiat, entrambi ricoverato all'ospedale di Vaio. Le loro condizioni non sono comunque preoccupanti.;0;0;0;0;0
Via Lepido, ciclista travolto da un'auto: è grave al Maggiore. Intorno alle 11,30 in via Emilia Lepido un uomo è stato travolto da un'auto mentre era in sella alla propria bicicletta. L'incidente è avvenuto all'altezza della fermata dell'autobus numero 3. Immediato l'intervento del 118 che ha trasportato l'uomo gravemente ferito all'ospedale. Sul posto la municipale per i rilievi di legge e per stabilire la dinamica dell'incidente. Pare che l'uomo stesse attraversando la strada con la bici.;0;0;0;0;0
Baganzola, donna investita mentre attraversa: ricoverata al Maggiore. Grave incidente intorno alle 12 su strada Baganzola. Una donna è stata investita da un'auto mentre attraversava la strada. Dalle prime informazioni pare che stesse sulle strisce pedonali e che la macchina abbia provato a frenare non riuscendo comunque ad evitare l'impatto. Immediato l'intervento dei soccorsi che hanno trasportato d'urgenza la donna all'ospedale Maggiore. Alle forze dell'ordine, intervenute per i rilievi di legge, il compito di ricostruire l'incidente.;0;0;0;0;0
Bedonia, jeep contro un palo: muore un 19enne di Borgotaro. Gravissimo incidente intorno alle 13 in località Cavignaca di Bedonia. Per cause ancora da accertare un'auto è uscita di strada sulla Bedonia-Bardi sbalzando un ragazzo fuori dall'abitacolo. Davide Zanrè, di soli 19 anni originario di Borgotaro, è morto. Accanto a lui c'era un amico che ha riportato ferite di media gravità ed è stato ricoverato nell'ospedale di Borgotaro. I due erano appena usciti da scuola. Sul posto è intervenuto l'elisoccorso del Maggiore e le forze dell'ordine per i rlievi di legge.;0;0;0;0;0
Bedonia, jeep contro un palo: muore un 19enne di Borgotaro. Gravissimo incidente intorno alle 13 in località Cavignaca di Bedonia. Per cause ancora da accertare un'auto è uscita di strada sulla Bedonia-Bardi sbalzando il ragazzo alla guida fuori dall'abitacolo. Il giovane, di soli 19 anni originario di Borgotaro, è morto. Accanto a lui c'era un amico che ha riportato ferite di media gravità ed è stato ricoverato nell'ospedale di Borgotaro. I due erano appena usciti da scuola. Sul posto l'elisoccorso del Maggiore e le forze dell'ordine per i rlievi di legge.;0;0;0;0;0
