articolo;localizzazione;tempo;grave;moto;utenti_deboli
Uno scontro tra auto e monopattino, avvenuto poco dopo le ore 6 di mercoledì 16 novembre, ha provocato il ferimento della persona che si trovava a bordo del mezzo a due ruote. L'incidente che ha coinvolto i due mezzi, si è verificato in via Venezia all'incrocio con via Pasubio. Lo schianto è avvenuto per cause in corso di accertamento. Sul posto sono arrivati gli operatori sanitari del 118 che hanno prestato le prime cure al ferito, per poi trasportarlo al pronto soccorso dell'Ospedale Maggiore. Secondo i medici avrebbe riportato ferite serie ma non sarebbe in pericolo di vita.;0;0;0;0;0
Grave incidente stradale nella notte tra martedì 15 e mercoledì 16 novembre lungo strada Fondovalle nel terriitorio del comune di Valmozzola. Era da poco passata l'una quando, per cause in corso di accertamento, un'auto è finita fuori strada. In conseguenza dell'impatto il conducente è rimasto gravemente ferito. Sul posto sono arrivati i soccorritori del 118 che hanno prestato le prime cure al ferito, per poi trasportarlo d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma. Secondo le prime informazioni le sue condizioni di salute sarebbero serie ma non si troverebbe in pericolo di vita. L'incidente non avrebbe coinvolto altri veicoli.;0;0;0;0;0
Tragedia sfiorata in serata, intorno alle 19,30, in strada Torrione, a Neviano degli Arduini. Per cause in corso di acccertamento un'auto con a bordo una famiglia formata da tre persone, è uscita di strada finendo al di là del ponte. Due persone hanno riportato ferite lievi e un'altra traumi di media gravità. E' intervenuta l'ambulanza del 118 che ha trasportato i pazienti al pronto soccorso per le cure. A Parma, invece, in via Mantova una persona a bordo di un monopattino ha perso il controllo del mezzo procurandosi ferite di media gravità.;0;0;0;0;0
Tamponamento a catena tra più veicoli nella mattinata di oggi, martedì 15 novembre, verso le ore 8 lungo la tangenziale Sud in direzione Piacenza. Per cause in corso di accertamento alcune auto sono state coinvolte nello scontro, che non avrebbe provocato feriti gravi. Sul posto il personale sanitario del 118 e la polizia stradale. L'ambulanza ha soccorso alcuni feriti lievi mentre gli agenti hanno effettuato i rilievi previsti per legge e gestito il traffico in zona. In conseguenza dell'incidente si sono formati circa tre chilometri di coda tra le uscite di via Traversetolo e di via Montanara in direzione Fidenza.;0;0;0;0;0
"Gianpaolo Damato è morto all'ospedale di Parma dopo essere stato coinvolto in un gravissimo incidente stradale lungo l'autostrada A1 nelle prime ore della mattinata di domenica 13 novembre. Gianpaolo, originario di Foggia, a marzo avrebbe concluso il suo percorso di studi dopo aver conseguito, nel 2020, una laurea triennale in Economia aziendale. Era stato assunto da poco in un'azienda di Parma e viveva nella nostra città. Trasferito d'urgenza all'ospedale Maggiore di Parma e ricoverato in Rianimazione, i medici hanno decretato lo stato di morte cerebrale, quindi il suo decesso, e staccato la spina al macchinario al quale era stato attaccato. Prima però i genitori avevano consentito l'espianto degli organi. Gianpaolo era il più piccolo dei due figli. Lascia una sorella e i genitori. Il padre, Antonio, è un professore d'informatica del Blaise Pascal di Foggia, la comunità scolastica che in queste ore che si è stretta attorno all'insegnante e ai familiari, ""in questo momento di grande dolore per l'assurda e prematura perdita del figlio""";0;0;0;0;0
Non ce l'ha fatta Gianpaolo Damato, il giovane di 24 anni coinvolto nell'incidente lungo l'autostrada A1 nei pressi del casello di Parma in località Beneceto e poi ricoverato in condizioni critiche nel reparto di Rianimazione dell'Ospedale Maggiore di Parma. Il ragazzo, originario di Foggia e trasferitori da poco nella nostra città per motivi di lavoro, è deceduto. Le condizioni di Gianpaolo erano apparse da subito disperate: in pochi istanti i soccorritori lo avevano trasportato d'urgenza in ospedale a Parma in terapia intensiva. Il 24enne è poi deceduto nelle ore successive al trasferimento. Secondo le prime informazioni le due auto si sarebbero scontrate violentemente, per cause in corso di accertamento: sei giovani sono rimasti feriti, tra cui quattro con traumi. Gianpaolo Damato, figlio del professor Antonio Damato che insegna all'Ite Blaise Pascal di Foggia, si era trasferito da poco a Parma per lavoro.;0;0;0;0;0
Grave incidente stradale nella notte lungo l'autostrada A1 in direzione Milano, vicino al casello di Parma all'altezza del chilometro 116 Nord in località Beneceto. Due auto si sono scontrate violentemente per cause in corso di accertamento. In conseguenza dell'impatto sei giovani sono rimasti gravemente feriti. Sul posto sono arrivati i soccorritori del 118 con le ambulanze e le automediche, oltre ai vigili del fuoco. Gli operatori del 115 hanno lavorato per estrarre due feriti dell'abitacolo delle auto, completamente distrutte in seguito all'incidente. Secondo le prime informazioni quattro feriti sono gravi, uno dei quali - un 24enne - è ricoverato in condizioni critiche nel reparto di Rianimazione dell'Ospedale Maggiore di Parma. Gli altri feriti gravi sono due ragazzi di 23 anni e una donna di 31 anni. Un 26enne e una 24enne hanno riportato ferite di media gravità.;0;0;0;0;0
Gravissimo incidente stradale lungo la via Emilia poco dopo Fidenza, all'altezza di Parola di Fontanellato. Per cause in corso di accertamento un'auto si è schiantata contro un albero poco dopo le ore 23 di sabato 12 novembre poco dopo Fidenza in direzione Parma. L'impatto del veicolo contro l'albero è stato violentissimo e per il conducente, un giovane di 26 anni, Amine Abdouh - nato a Fidenza e residente a Noceto - non c'è stato nulla da fare. È morto sul colpo per le ferite riportate. Sul posto l'ambulanza infermieristica di Fidenza e l'automedica della Croce Rossa di Fidenza. Il ragazzo sarebbe stato sbalzato fuori dell'abitacolo e i sanitari lo avrebbero trovato disteso a terra fuori dall'auto. Avrebbero provato a rianimarlo ma senza successo. Sul posto anche I vigili del fuoco e la polizia stradale che ha effettuato i rilievi previsti per legge. Gli operatori del 115 hanno lavorato per mettere in sicurezza l'area. L'incidente è avvenuto all'altezza dell'autovelox, poco dopo l'ex Havana Club in direzione Parma. La via Emilia è rimasta bloccata in entrambi i sensi di marcia per alcune ore dopo lo schianto. Saranno gli agenti della stradale a ricostruire la dinamica esatta dell'incidente.;0;0;0;0;0
Un incidente stradale si è verificato nella mattinata di mercoledì 9 novembre lungo la tangenziale Nord in direzione Fidenza. Lo scontro ha coinvolto tre auto ed ha provocato tre feriti, fortunatamente lievi. Sul posto sono arrivati i soccorritori del 118, oltre agli agenti della polizia locale, che hanno effettuato i rilievi previsti per legge ed hanno gestito il traffico in zona. In seguito all'incidente si sono verificati disagi alla circolazione stradale, soprattutto tra via Buffolara e via Savani. L'uscita 10 della tangenziale è stata chiusa per consentire le operazioni di soccorso e di recupero dei veicoli coinvolti.;0;0;0;0;0
Grave incidente stradale nella serata dell'8 novembre a Sorbolo, lungo via Mantova. Per cause in corso di accertamento due auto si sono scontrate quando erano da poco passate le ore 23. In conseguenza dello scontro due persone, che si trovavano all'interno dei veicoli, sono rimaste ferite. Una delle due ha riportato traumi di media gravità. Entrambi sono stati accompagnati al pronto soccorso dell'Ospedale Maggiore di Parma. Sul posto, oltre ai sanitari del 118 che hanno prestato le prime cure ai feriti, anche le forze dell'ordine per i rilievi previsti per legge.;0;0;0;0;0
Orjol Lame, il conducente della Fiat Stilo che si è schiantata contro il muro di un'abitazione lungo la via Emilia, ora indagato per omicidio stradale poiché si trovava alla guida ubriaco e drogato al momento dell'incidente era già stato arrestato due volte nel corso degli ultimi due anni. L'incidente ha provocato quattro morti, la compagna di Orjol, Shane Hyseni di 22 anni, il loro figlio Mattias Lame di 1 anno e 4 mesi, Rejana e Resat Hyseni, di 8 e 11 anni, sorella e fratello di Shane. Una tragedia immane: le comunità di Parma e di Casaltone sono sotto choc, gli insegnanti e i compagni di Rejana e Resat, che frequentavano l'istituto scolastico Albertelli-Newton di Parma sono sgomenti. Arrestato due volte e rimesso in libertà La prima volta l'allora 28enne Orjol Lame era finito in manette con l'accusa di spaccio di sostanze stupefacenti. Nell'aprile del 2020 i carabinieri di Sant'Ilario d'Enza lo avevano infatti trovato in possesso di cocaina, eroina e morfina, sorprendendolo mentre cedeva una dose di polvere bianca ad un cliente. Secondo quanto ricostruito dai militari il suo cellulare squillava a ripetizione: erano le chiamate dei numerosi clienti che prenotavano la consegna di una sostanza piuttosto che di un'altra. Il cittadino albanese in quell'occasione patteggiò due anni. Irregolare sul territorio italiano era stato raggiunto da un ordine di espulsione dalla Questura di Reggio Emilia. La seconda volta nel febbraio del 2021 a Campoformido, in provincia di Udine. I carabinieri lo avevano sorpreso infatti mentre si trovava a bordo di un'auto insieme ad un 51enne di Parma, già noto alle forze dell'ordine. Orjol Lame era stato raggiunto da un ordine di espulsione emesso nel 2020 dalla Questura di Reggio Emilia: non avrebbe potuto tornare in Italia prima del 2025. Dopo la celebrazione del rito direttissimo l'arresto era stato convalidato dal Gip. Il giovane albanese era stato poi rimesso in libertà in attesa della successiva espulsione dal territorio nazionale. Secondo quanto ricostruito dagli inquirenti, poi, Orjol Lame non avrebbe mai conseguito la patente italiana e al momento dell'incidente in via Emilia - che ha provocato la morte di quattro persone - stava guidando un veicolo, la Fiat Stilo, non assicurato.;0;0;0;0;0
Le salme delle quattro vittime del gravissimo incidente stradale avvenuto la sera di domenica 30 ottobre lungo la via Emilia, verranno trasferite, nella mattinata di oggi 3 novembre da Coviolo a Bari, per poi arrivare con un traghetto fino a Durazzo, in Albania. Qui infatti verranno celebrati i funerali dei parmigiani Rejana e Resat Hyseni, di 8 e 11 anni, della sorella 22enne Shane Hyseni e di suo figlio Mattias Lame di un anno e quattro mesi. La data non è ancora stata fissata ma ma i funerali verranno celebrati nei prossimi giorni, dopo l'arrivo dei corpi. Stamattina gli incaricati della ditta di onoranze funebri albanesi andranno a Coviolo per ritirare le salme Il conducente positivo ad alcool e droga Orjol Lame, il compagno 32enne di Shane e padre di Mattias, che era alla guida della Fiat Stilo che si è schiantata contro una casa disabitata è ancora ricoverato in gravissime condizioni in ospedale, nel reparto di Rianimazione. Il giovane è risultato positivo ad alcool e droga. Le analisi effettuate all'ospedale Santa Maria Nuova di Reggio Emilia, dove il giovane è ricoverato infatti hanno riscontrato diverse sostanze stupefacenti e alcool nel sangue. La Procura della Repubblica di Reggio Emilia ha aperto un fascicolo con l'ipotesi di reato di omicidio stradale, proprio a carico di Orjol Lame. La sbandata e lo schianto contro un edificio disabitato Secondo le prime informazioni non ci sarebbero segni di frenata sull'asfalto. Secondo un automobilista, che stava percorrendo la via Emilia nel senso opposto di marcia, verso Reggio Emilia, l'auto avrebbe iniziato a sbandare all'improvviso per poi schiantarsi contro l'edificio. Erano tutti in auto insieme: al ritorno verso Casaltone, verso le ore 20, la sbandata lungo la via Emilia - che in quel tratto si chiama via Newton - e il terribile schianto contro un immobile abbandonato, un tempo sede dellazienda di cucine Antares. Nello stesso tratto ad ottobre un tir si era schiantato contro un'abitazione;0;0;0;0;0
È risultato positivo agli esami tossicologici Orjol Lame, il 32enne alla guida dell'auto che domenica sera si è schiantata contro un rustico disabitato sulla via Emilia, fra Villa Gaida e Cadè, a Reggio Emilia. Nell'incidente hanno perso la vita quattro persone, la 22enne compagna Shane Hyseni, il loro figlio di un anno e mezzo Mattias, residenti a Reggio Emilia, il fratello e la sorella di lei, Resat e Rejana di 9 e 11 anni, residenti a Parma. Le analisi effettuate all'ospedale Santa Maria Nuova di Reggio Emilia, dove il giovane è ricoverato in condizioni critiche hanno riscontrato diverse sostanze stupefacenti e alcool nel sangue. A Coviolo la camera ardente per le quattro vittime Coviolo, frazione del comune di Reggio Emilia, ospita la camera ardente delle quattro vittime del tragico incidente di domenica 30 ottobre: Shane Hyseni, 22 anni, madre di Mattias Lame, 1 anno e mezzo, Rejana Hyseni, 8 anni e Resat Hyseni, 11 anni, sorella e fratello di Shane. I fuberali si svolgeranno a Durazzo in Albania: la data non è ancora stata stabilita. La sbandata e lo schianto contro un edificio disabitato Secondo le prime informazioni non ci sarebbero segni di frenata sull'asfalto. Secondo un automobilista, che stava percorrendo la via Emilia nel senso opposto di marcia, verso Reggio Emilia, l'auto avrebbe iniziato a sbandare all'improvviso per poi schiantarsi contro l'edificio. Erano tutti in auto insieme: al ritorno verso Casaltone, verso le ore 20, la sbandata lungo la via Emilia - che in quel tratto si chiama via Newton - e il terribile schianto contro un immobile abbandonato, un tempo sede dellazienda di cucine Antares. Nello stesso tratto ad ottobre un tir si era schiantato contro un'abitazione Anjeza Hyseni, la madre dei tre fratelli si è sentita male quando è arrivata sul luogo dellincidente nella serata di domenica. E stata soccorsa dai sanitari e trasportata allospedale Maggiore di Parma, dove è rimasta per circa 24 ore. Il quarto figlio di Ardian e Anjeza, Danilo di 18 anni, ha saputo la notizia con una telefonata.;0;0;0;0;0
Dopo il terribile incidente in via Emilia a Cade' che domenica 30 ottobre ha stroncato la vita di quattro persone - Rejana e Resat Hyseni, di 8 e 11 anni, Shane Hyseni e Mattias Lame, figlio di Shane di un anno e quattro mesi - la Procura della Repubblica di Reggio Emilia ha aperto un fascicolo con l'ipotesi di reato di omicidio stradale. Una tragedia immane: le comunità di Parma e di Casaltone sono sotto choc, gli insegnanti e i compagni di Rejana e Resat, che frequentavano l'istituto scolastico Albertelli-Newton di Parma sono sgomenti. Orjol Lame, il compagno 32enne di Shane e padre di Mattias, che era alla guida della Fiat Stilo che si è schiantata contro una casa disabitata è ancora ricoverato in gravissime condizioni in ospedale, nel reparto di Rianimazione. Nel frattempo la Procura di Reggio Emilia ha aperto un fascicolo, con l'ipotesi di reato di omicidio stradale,.per cercare di ricostuire con esatezza l'incidente e per verificare le condizioni del conducente al momento dello schianto. Sono stati infatti disposti gli esami tossicologici. A Coviolo la camera ardente per le quattro vittime Coviolo, frazione del comune di Reggio Emilia, ospita la camera ardente delle quattro vittime del tragico incidente di domenica 30 ottobre: Shane Hyseni, 22 anni, madre di Mattias Lame, 1 anno e mezzo, Rejana Hyseni, 8 anni e Resat Hyseni, 11 anni, sorella e fratello di Shane. I fuberali si svolgeranno a Durazzo in Albania: la data non è ancora stata stabilita. La sbandata e lo schianto contro un edificio disabitato Secondo le prime informazioni non ci sarebbero segni di frenata sull'asfalto. Secondo un automobilista, che stava percorrendo la via Emilia nel senso opposto di marcia, verso Reggio Emilia, l'auto avrebbe iniziato a sbandare all'improvviso per poi schiantarsi contro l'edificio. Erano tutti in auto insieme: al ritorno verso Casaltone, verso le ore 20, la sbandata lungo la via Emilia - che in quel tratto si chiama via Newton - e il terribile schianto contro un immobile abbandonato, un tempo sede dellazienda di cucine Antares. Nello stesso tratto ad ottobre un tir si era schiantato contro un'abitazione Anjeza Hyseni, la madre dei tre fratelli si è sentita male quando è arrivata sul luogo dellincidente nella serata di domenica. E stata soccorsa dai sanitari e trasportata allospedale Maggiore di Parma, dove è rimasta per circa 24 ore. Il quarto figlio di Ardian e Anjeza, Danilo di 18 anni, ha saputo la notizia con una telefonata.;0;0;0;0;0
Grave incidente stradale nel tardo pomeriggio del 1° novembre in via Matteotti a Salsomaggiore Terme. Erano da poco passate le 19.30 quando, per cause in corso di accertamento, un'auto e una moto si sono scontrate all'altezza della pizzeria La Gustosa. Un 17enne, alla guida della moto, è rimasto gravemente ferito. Sul posto l'automedica della Croce Rossa di Fidenza e l'ambulanza della Pubblica Assistenza di Salsomaggiore. Il motociclista è stato trasportato all'Ospedale di Vaio di Fidenza. Secondo le prime informazioni avrebbe riportato ferite e traumi in varie parti del corpo ma non si troverebbe in pericolo di vita.;0;0;0;0;0
"Una famiglia distrutta dal dolore. Gli insegnanti, i compagni di classe, gli amici da ieri 31 ottobre fanno visita ad Ardian e Anjeza Hyseni, marito e moglie di origine albanese che nel terribile incidente stradale lungo la via Emilia a Cadè, avvenuto alle ore 20 di domenica 30 ottobre, hanno perso tre figli, Rejana e Resat di 8 e 11 anni e la figlia Shane di 22 anni, oltre al nipote di un anno e 4 mesi, Mattias, figlio di Shane. E' una tragedia immane, difficile anche da raccontare. ""Siamo sgomenti, vicino alla famiglia, ai compagni di classe e agli insegnanti"" sottolinea il sindaco di Parma Michele Guerra che ha fatto sentire la propria vicinanza ai due genitori che vivono a Casaltone, nel nostro comune a pochi passi dal territorio della provincia di Reggio Emilia. Rejana e Resat Hyseni frequentavano l'istituto Albertelli-Newton, Rejana la quarta elementare e Resat la prima media. Gli insegnanti e la dirigente scolastica sono sconvolti: ""Erano due angeli in terra"". I due fratellini erano arrivati dall'Albania proprio all'inizio di questo anno scolastico ed erano stati accolti da tutti con entusiasmo. Nella serata di domenica 30 ottobre i due fratellini Rejana e Resat avevano deciso di andare con la sorella Shane di 22 anni a cena in un ristorante di sushi a Reggio Emilia, insieme al compagno di lei Orjol Lame e al loro figlioletto di un anno e 4 mesi. Erano tutti in auto insieme: al ritorno verso Casaltone, verso le ore 20, la sbandata lungo la via Emilia - che in quel tratto si chiama via Newton - e il terribile schianto contro un immobile abbandonato, un tempo sede dellazienda di cucine Antares. Nello stesso tratto ad ottobre un tir si era schiantato contro un'abitazione Anjeza Hyseni, la madre dei tre fratelli si è sentita male quando è arrivata sul luogo dellincidente nella serata di domenica. E stata soccorsa dai sanitari e trasportata allospedale Maggiore di Parma, dove è rimasta per circa 24 ore. Il quarto figlio di Ardian e Anjeza, Danilo di 18 anni, ha saputo la notizia con una telefonata. Il conducente 32enne ancora in Rianimazione: la Procura apre un fascicolo sull'incidente Orjol Lame, il compagno 32enne di Shane e padre di Mattias, che era alla guida della Fiat Stilo che si è schiantata contro una casa disabitata è ricoverato in gravissime condizioni in ospedale, nel reparto di Rianimazione. Nel frattempo la Procura di Reggio Emilia ha aperto un fascicolo per cercare di ricostuire con esatezza l'incidente e per verificare le condizioni del conducente al momento dello schianto. Sono stati disposti gli esami tossicologici. Secondo le prime informazioni non ci sarebbero segni di frenata sull'asfalto. Secondo un automobilista, che stava percorrendo la via Emilia nel senso opposto di marcia, verso Reggio Emilia, l'auto avrebbe iniziato a sbandare all'improvviso per poi schiantarsi contro l'edificio. Le condoglianze della comunità albanese di Parma ""La comunità albanese di Parma esprime il dolore per questa tragedia. Tra Parma e Reggio, a causa di un terribile incidente stradale, 4 persone hanno perso la vita: Due sorelle Shane Hyseni 22 anni, Rejana Hyseni 11 anni e il fratellino Resat Hyseni 8 anni. Insieme a loro ha perso la vita il bambino di Shane, era Mattias Lame di quasi 2 anni. La famiglia stava rientrando da una cena a Reggio Emilia e in un momento l'autista 30enne (convivendo con il padre di Shane e Mattias) ha perso il controllo e l'auto si è schiantata contro una casa non abitabile. L'unico superstite in rianimazione a Reggio Emila è il conducente dell'auto. Rejana e Resati hanno frequentato la scuola elementare ""Albertelli-Newton"" della nostra città, Parma, la prima i prima media) e la seconda in quarta elementare"" ""Insieme alla Giunta - scrive il sindaco Michele Guerra- voglio esprimere il più sentito cordoglio della città di Parma alla famiglia e agli amici dei bambini scomparsi nel tragico incidente di ieri sera sulla Via Emilia. Due di loro, Rejana e Resat, andavano alla Scuola Albertelli Newton, nella nostra città. Ci stringiamo sgomenti alle loro compagne e ai loro compagni di classe e a tutti gli insegnanti, in questo momento di inimmaginabile dolore. ""Una tragedia terribile - si legge sulla pagina Facebook del comune di Parma. Una mamma e tre bimbi di un anno e mezzo, otto e undici anni hanno perso la vita nell'incidente stradale di ieri sera sulla via Emilia poco dopo Calerno, e un papà è in gravissime condizioni. Rejana e Resat, due fratellini, frequentavano l'Istituto Comprensivo Albertelli Newton, la prima media e la quarta elementare. Ci stringiamo ai familiari, alle loro compagne e ai loro compagni di classe e a tutti gli insegnanti"".";0;0;0;0;0
Grave incidente stradale nelle prime ore della mattinata di lunedì 31 ottobre a Sissa, lungo via Don Minzoni. Un motociclista, che stave percorrendo la strada provinciale, ha perso il controllo del mezzo che è finito fuori strada. In conseguenza dello schianto il conducente della moto si è procurato ferite e traumi in varie parti del corpo. L'allarme è scattata in pochi minuti e sul posto sono arrivati i soccorritori del 118 con ambulanza e automedica. L'uomo è stato medicato sul posto e poi trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma. Secondo le prime informazioni le sue condizioni di salute sarebbero gravi ma non si troverebbe in pericolo di vita. Sul posto anche la polizia locale che ha effettuato i rilievi previsti per legge. L'incidente non avrebbe coinvolto altri veicoli.;0;0;0;0;0
"I due fratellini di 11 e 8 anni, Rejana e Resat Hyseni, morti ieri sera nel tragico incidente stradale lungo la via Emilia a Cadè, erano di Parma. I due bambini, infatti, abitavano nella nostra città con i genitori. Ieri, verso le ore 20, erano in auto con la sorella di 22 anni Shane Hyseni, morta nell'incidente insieme al figlio di un anno e mezzo Mattias Lame. Secondo le prime informazioni i due bimbi erano andati a cena con la sorella più grande a Reggio Emilia e stavano tornando a Parma. Lungo la via Emilia, mentre stavano per raggiungere la nostra città, l'uscita di strada, il violentissimo schianto contro una casa disabitata e la tragedia. L'incidente si è verificato nel tratto reggiano, nei pressi dell'abitato di Cade'. Alla guida della Fiat Stilo c'era il compagno di Shane, un 30enne ricoverato in gravissime condizioni di salute all'Ospedale di Reggio Emilia. Rejana e Resat Hyseni frequentavano le elementari dell'Istituto Comprensivo Albertelli-Newton: la scuola ha pubblicato stamattina un messaggio sui social: ""Due studenti, fratellino e sorellina, da questa notte sono in cielo. Angeli in terra e ora per l'eternità"". Terribile tragedia verso le ore 20 nella serata di domenica 30 ottobre lungo la via Emilia in direzione Parma. Un'auto, una Fiat Stilo, che si trovava all'altezza dell'abitato di Cade', nel comune di Reggio Emilia, si è schiantata contro un'abitazione disabitata all'altezza del civico 52 di via Newton. Quattro persone - una ragazza di 22 anni e tre bambini di 1 anno e mezzo, 8 e 11 anni - sono morte sul colpo mentre un 30enne si trova ricoverato in gravissime condizioni di salute in ospedale. Secondo le prime informazioni la ragazza di 22 anni sarebbe la madre del bimbo di 2 anni mentre l'uomo ferito il compagno della donna e il padre del bimbo di 2 anni. Le vittime sono: Shane Hyseni, 22 anni, madre di Mattias Lame, 1 anno e mezzo, Rejana Hyseni, 8 anni e Resat Hyseni, 11 anni, sorella e fratello di Shane. Il 30enne è il compagno e padre di Mattias Lame";0;0;0;0;0
"Quattro morti, tra cui tre bambini di 2, 8 e 12 anni. La tragedia che si è consumata nella serata del 30 ottobre lungo la via Emilia verso Parma, nel comune di Reggio Emilia, ha sconvolto anche molti parmigiani, soprattutto chi vive nei pressi di quel tratto di strada 'maledetto' al confine tra Parma e Reggio Emilia. Lungo la via Emilia Est in direzione Sant'Ilario d'Enza verso il territorio provinciale di Reggio Emilia sono numerosi gli incidenti che si verificano con una certa frequenza, alcuni dei quali con gravissime conseguenze e mortali. Le proteste dei residenti tra San Prospero e il Moro sul tema della scarsa sicurezza di quel tratto di strada, dove spesso le auto sfrecciano ad altra velocità, anche nei centri abitati, vanno avanti da anni. I problemi sono molteplici: dai sorpassi azzardati alla scarsa visibilità in alcuni tratti. ""E' una strada di incidenti e morte: ne vediamo ogni giorno. E' terribile: qualche mese fa un tir è uscito di strada e si è schiantato contro un'abitazione, che da quel momento è risultata inagibile. Ieri sera un altro schianto e la morte di 4 persone, tra cui tre bambini piccoli. E' un vero dramma: per fortuna che la casa era disabitata"". Negli ultmi mesi si sono verificati numerosi incidenti stradali lungo la via Emilia. Alcuni gravi, altri mortali. Nel mese di aprile il parmigiano Graziano Martorina aveva perso la vita dopo essersi schiantato, con la sua moto, contro un furgone. Nell'ottobre del 2021, sempre nel tratto interessato un tir si era schiantato contro un'abitazione: il camionista era morto sul colpo. I tamponamenti e gli incidenti che provocano fortunatamente feriti meno gravi sono all'ordine del giorno.";0;0;0;0;0
Terribile tragedia verso le ore 20 nella serata di domenica 30 ottobre lungo la via Emilia in direzione Parma. Un'auto, una Fiat Stilo, che si trovava all'altezza dell'abitato di Cade', nel comune di Reggio Emilia, si è schiantata contro un'abitazione disabitata all'altezza del civico 52 di via Newton. Quattro persone - una ragazza di 22 anni e tre bambini di 1 anno e mezzo, 8 e 11 anni - sono morte sul colpo mentre un 30enne si trova ricoverato in gravissime condizioni di salute in ospedale. Secondo le prime informazioni la ragazza di 22 anni sarebbe la madre del bimbo di 2 anni mentre l'uomo ferito il compagno della donna e il padre del bimbo di 2 anni. Le vittime sono: Shane Hyseni, 22 anni, madre di Mattias Lame, 1 anno e mezzo, Rejana Hyseni, 8 anni e Resat Hyseni, 11 anni, sorella e fratello di Shane. Il 30enne è il compagno e padre di Mattias Lame. Le cause del gravissimo incidente sono in corso di ricostruzione da parte della polizia locale di Reggio Emilia. La famiglia, di origine albanese, stava viaggiando a bordo dell'auto quando il veicolo, per cause in corso di ricostruzione, si è schiantato contro il muro: l'auto è completamente distrutta ed accartocciata. Secondo le prime informazioni in auto c'erano la 22enne e il compagno con il figlio di 2 anni mentre gli altri due bimbi di 8 e 12 anni non appartenevano allo stesso nucleo familiare. Sul posto, oltre alle ambulanze del 118, anche i vigili del fuoco che hanno lavorato per mettere in sicurezza l'area dell'incidente.;0;0;0;0;0
Non ce l'ha fatta Gianfranco Guarnieri, il 70enne residente al confine tra i comuni di Lugagnano Val DArda e Vernasca, in provincia di Piacenza, che nel pomeriggio di giovedì 27 ottobre è rimasto coinvolto in un gravissimo incidente stradale a Salsominore, nel comune di Salsomaggiore Terme. Con il suo scooter si è infatti schiantato contro un cinghiale che stava sopraggiungendo proprio in quel momento. L'impatto è stato violentissimo e le condizioni del 70enne sono apparse subito gravissime. Dopo essere stato intubato sul posto dal medico dell'automedica di Fidenza è stato trasportato a sirene spiegate nel reparto di Rianimazione dell'Ospedale Maggiore di Parma in condizioni critiche.;0;0;0;0;0
Paura nella notte tra venerdì 28 e sabato 29 ottobre a Noceto. Erano da poco passate le ore 5 quando, per cause in corso di accertamento, due auto si sono scontrate frontalmente mentre stavano percorrendo via Matteotti. Secondo le prime informazioni l'impatto sarebbe stato molto violento: in conseguenza dello scontro tre persone - che si trovavano a bordo dei due mezzi - sono rimaste ferite in modo serio. Sul posto sono arrivati i soccorritori del 118 che hanno prestato le prime cure ai tre feriti, per poi trasportarli al pronto soccorso dell'Ospedale Maggiore di Parma. I tre sono in gravi condizioni, hanno riportato infatti traumi in varie parti del corpo, ma non sono in pericolo di vita. Sul posto anche le forze dell'ordine che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
Auto contro moto alle 19,30 in via San Rocco a Colorno a pochi metri dal centro storico. Ad avere la peggio è stato il centauro che è stato trasportato al pronto soccorso del Maggiore. Ha riportato diversi traumi, le ferite sono di media gravità. Sul posto i carabinieri di San Secondo e la Pubblica Assistenza di Colorno, oltre ai vigili del fuoco che hanno messo in sicurezza il tratto di strada.;0;0;0;0;0
Gravissimo incidente nel tardo pomeriggio di giovedì 27 ottobre a Salsomaggiore Terme: intorno alle 17:30, nella frazione di Salsominore, uno scooter ha urtato un cinghiale. Il centauro 70enne è finito a terra, ha riportato un trauma cranico con politraumi agli arti superiori e inferiori. L'incidente è avvenuto poco prima della trattoria Cavallo. Sul posto è intervenuta l'ambulanza di Salsomaggiore che ha provveduto a immobilizzare il paziente insieme all'automedica di Fidenza e all'elisoccorso di Parma. Vista la gravità si è deciso di trasportare il ferito con l'ambulanza infermieristica con l'equipaggio dell'elisoccorso a bordo, fino al Maggiore dove è ricoverato in Rianimazione in condizioni critiche. Secondo le prime informazioni il 70enne, che ha riportato una sospetta frattura della base cranica ed un'emoraggia celebrale post traumatica, sarebbe stato aspirato ed intubato dal medico dell'automedica di Fidenza, prima dell'arrivo dell'elisoccorso.;0;0;0;0;0
Grave incidente stradale nella mattinata di giovedì 27 novembre a Noceto, tra via Torrente Vecchio e via Ponte Alto. Secondo le prime informazioni una bicicletta e un'auto si sarebbero scontrate poco prima delle ore 9. Sul posto, oltre ai soccorritori del 118 con l'ambulanza infermieristica della Croce Rossa Italiana di Pontetaro, anche gli agenti della polizia locale. Ad avere la peggio l'anziano ciclista, che è stato sbalzato sull'asfalto ed ha riportato traumi in varie parti del corpo. Secondo le prime informazioni l'auto avrebbe urtato l'anziano in bici in corrispondenza dell'incrocio. Il ferito è stato trasportato al pronto soccorso dell'Ospedale di Vaio, dove si trova tuttora ricoverato. Le sue condizioni di salute sarebbero gravi ma non si troverebbe in pericolo di vita.;0;0;0;0;0
